,endTime,artistName,trackName,msPlayed
18139,2020-12-13 00:13,George Harrison,Don't Let Me Wait Too Long,2576
18140,2020-12-13 00:13,George Harrison,Don't Let Me Wait Too Long,176973
18141,2020-12-13 00:16,The Beatles,I Want To Tell You - Remastered 2009,147973
18142,2020-12-13 00:16,Queen,Bohemian Rhapsody - Remastered 2011,6506
18143,2020-12-13 00:19,The Beatles,"Baby, You're A Rich Man - Remastered 2009",181306
18144,2020-12-13 00:32,Electric Light Orchestra,Sweet Talkin' Woman,179113
18145,2020-12-13 00:32,Elton John,Crocodile Rock,790
18146,2020-12-13 00:36,The Beatles,Strawberry Fields Forever - Remastered 2009,235140
18147,2020-12-13 00:36,The Beatles,A Day In The Life - Remastered 2009,2960
18148,2020-12-13 01:00,Elton John,Your Song,1027
18149,2020-12-13 11:18,George Harrison,Don't Let Me Wait Too Long,142149
18150,2020-12-13 11:22,George Harrison,The Light That Has Lighted The World,210533
18151,2020-12-13 11:26,Dire Straits,Lady Writer,224666
18152,2020-12-13 11:30,Elton John,Crocodile Rock,235440
18153,2020-12-13 11:33,Electric Light Orchestra,On the Run,235733
18154,2020-12-13 11:35,Electric Light Orchestra,Need Her Love,83697
18155,2020-12-13 11:42,Derek & The Dominos,Layla,423840
18156,2020-12-13 11:44,Fleetwood Mac,Little Lies - 2017 Remaster,490
18157,2020-12-13 11:44,The Zombies,Care Of Cell 44,1216
18158,2020-12-13 11:44,The Zombies,Care Of Cell 44,148267
18159,2020-12-13 11:44,George Harrison,When We Was Fab - Remastered 2004,208770
18160,2020-12-13 11:45,Fleetwood Mac,Little Lies - 2017 Remaster,938
18161,2020-12-13 11:48,The Beatles,"Long, Long, Long - Remastered 2009",186306
18162,2020-12-13 11:50,Led Zeppelin,Going to California - Remaster,111774
18163,2020-12-13 11:57,George Harrison,My Sweet Lord - Remastered 2014,274218
18164,2020-12-13 12:00,Joe Brown,I'll See You In My Dreams - Live,179413
18165,2020-12-13 12:01,Paul McCartney,For You Blue - Live,41664
18166,2020-12-13 12:03,Eric Clapton,Wah Wah - Live,111466
18167,2020-12-13 12:03,Joe Brown,Here Comes The Sun - Live,22698
18168,2020-12-13 12:13,Paul McCartney,While My Guitar Gently Weeps - Live,18453
18169,2020-12-13 13:07,The Beatles,A Day In The Life - Remastered 2009,42160
18170,2020-12-13 13:11,The Beatles,Don't Let Me Down - Remastered 2009,215733
18171,2020-12-13 13:16,Elton John,Bennie And The Jets - Remastered 2014,322548
18172,2020-12-13 13:19,The Beatles,Happiness Is A Warm Gun - Remastered 2009,164546
18173,2020-12-13 13:24,The Beatles,A Day In The Life - Remastered 2009,309611
18174,2020-12-13 13:28,Blondie,One Way Or Another,216400
18175,2020-12-13 13:32,The Doors,Riders on the Storm,5536
18176,2020-12-13 13:32,Fleetwood Mac,I'm so Afraid,262533
18177,2020-12-13 13:36,George Harrison,The Light That Has Lighted The World,210533
18178,2020-12-13 13:41,Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",281613
18179,2020-12-13 13:44,Fleetwood Mac,Hold Me - 2016 Remaster,225034
18180,2020-12-13 13:51,Pink Floyd,Comfortably Numb - 2011 Remastered Version,382296
18181,2020-12-13 13:53,The Beatles,I Want To Tell You - Remastered 2009,147973
18182,2020-12-13 14:00,Pink Floyd,Money - 2011 Remastered Version,382834
18183,2020-12-13 14:02,Creedence Clearwater Revival,Fortunate Son,140773
18184,2020-12-13 14:34,The Beatles,Being For The Benefit Of Mr. Kite! - Remastered 2009,157533
18185,2020-12-13 14:39,Queen,Who Wants To Live Forever - Remastered 2011,9160
18186,2020-12-13 14:39,Elton John,Honky Cat,313026
18187,2020-12-13 14:44,The Animals,House of the Rising Sun,269906
18188,2020-12-13 14:46,The Beatles,Yellow Submarine - Remastered 2009,158880
18189,2020-12-13 15:00,Fleetwood Mac,Little Lies - 2017 Remaster,221053
18190,2020-12-13 15:03,John Lennon,Intuition - Remastered 2010,190906
18191,2020-12-13 15:05,The Zombies,This Will Be Our Year,127733
18192,2020-12-13 15:09,John Lennon,Bring On The Lucie (Freda Peeple) - Remastered 2010,252333
18193,2020-12-13 15:16,The Smiths,How Soon Is Now? - 2011 Remaster,408173
18194,2020-12-13 15:40,Pink Floyd,Echoes - 2011 Remastered Version,1412451
18195,2020-12-13 15:42,The Beatles,With A Little Help From My Friends - Remastered 2009,164106
18196,2020-12-13 16:04,Elton John,Pinball Wizard,182755
18197,2020-12-13 16:07,T. Rex,Monolith,1996
18198,2020-12-13 16:07,Traveling Wilburys,Heading For The Light,212764
18199,2020-12-13 16:24,George Harrison,Ballad Of Sir Frankie Crisp (Let It Roll) - Remastered 2014,228373
18200,2020-12-13 16:25,The Beatles,Twist And Shout - Remastered 2009,1891
18201,2020-12-13 16:29,John Lennon,Mind Games - Remastered 2010,253266
18202,2020-12-13 18:05,John Lennon,Beautiful Boy (Darling Boy) - Remastered 2010,121394
18203,2020-12-13 18:06,John Lennon,Beautiful Boy (Darling Boy) - Remastered 2010,124556
18204,2020-12-13 18:07,The Smiths,A Rush and a Push and the Land Is Ours - 2011 Remaster,710
18205,2020-12-13 18:07,Pink Floyd,Echoes - 2011 Remastered Version,1030
18206,2020-12-13 18:07,Dire Straits,Down To The Waterline,580
18207,2020-12-13 18:07,The Beatles,Twist And Shout - Remastered 2009,83516
18208,2020-12-13 18:07,The Beatles,Misery - Remastered 2009,630
18209,2020-12-13 18:07,The Rolling Stones,Brown Sugar - 2009 Mix,650
18210,2020-12-13 18:07,Fleetwood Mac,Seven Wonders - 2017 Remaster,880
18211,2020-12-13 18:11,Dire Straits,Down To The Waterline,241906
18212,2020-12-13 18:14,Fleetwood Mac,Seven Wonders - 2017 Remaster,222400
18213,2020-12-13 18:18,Electric Light Orchestra,Turn to Stone,229093
18214,2020-12-13 18:23,Fleetwood Mac,I'm so Afraid,262533
18215,2020-12-13 18:27,Electric Light Orchestra,Evil Woman,269840
18216,2020-12-13 18:33,Electric Light Orchestra,Shangri-La,335360
18217,2020-12-13 18:37,Dire Straits,Walk Of Life,249960
18218,2020-12-13 18:41,Electric Light Orchestra,Across the Border,233800
18219,2020-12-13 19:01,The Beach Boys,God Only Knows - Remastered,12573
18220,2020-12-13 19:01,The Beatles,And I Love Her - Remastered 2009,149693
18221,2020-12-13 21:50,Yusuf / Cat Stevens,Morning Has Broken,163820
18222,2020-12-13 21:59,Joe Brown,I'll See You In My Dreams - Live,188870
18223,2020-12-13 23:40,Billy Preston,My Sweet Lord - Live,88590
18224,2020-12-13 23:43,Joe Brown,I'll See You In My Dreams - Live,194560
18225,2020-12-13 23:47,Jeff Lynne,Give Me Love (Give Me Peace On Earth) - Live,209200
18226,2020-12-13 23:47,Eric Clapton,Beware Of Darkness - Live,9919
18227,2020-12-13 23:50,George Harrison,Don't Let Me Wait Too Long,176973
18228,2020-12-13 23:53,George Harrison,Who Can See It,158751
18229,2020-12-13 23:53,George Harrison,The Light That Has Lighted The World,2130
18230,2020-12-13 23:53,George Harrison,Living In The Material World,18184
18231,2020-12-14 00:03,George Harrison,Give Me Love (Give Me Peace On Earth),215693
18232,2020-12-14 00:08,George Harrison,"Sue Me, Sue You Blues",286026
18233,2020-12-14 00:11,George Harrison,The Light That Has Lighted The World,210533
18234,2020-12-14 00:13,George Harrison,Don't Let Me Wait Too Long,102246
18235,2020-12-14 00:15,George Harrison,Don't Let Me Wait Too Long,1600
18236,2020-12-14 00:51,Traveling Wilburys,Heading For The Light,216693
18237,2020-12-14 01:09,Fleetwood Mac,Little Lies - 2017 Remaster,46870
18238,2020-12-14 01:10,Billie Eilish,Therefore I Am,94634
18239,2020-12-14 01:11,Billie Eilish,come out and play,26666
18240,2020-12-14 01:12,The Beatles,I Am The Walrus - Remastered 2009,960
18241,2020-12-14 01:12,Led Zeppelin,Whole Lotta Love - Remaster,853
18242,2020-12-14 01:12,Procol Harum,A Whiter Shade of Pale - Original Single Version,960
18243,2020-12-14 01:12,Billie Eilish,when the party's over,96682
18244,2020-12-14 01:12,The Rolling Stones,Wild Horses - 2009 Mix,1280
18245,2020-12-14 01:12,The Beach Boys,Good Vibrations - Remastered,1045
18246,2020-12-14 01:12,Electric Light Orchestra,Telephone Line,703
18247,2020-12-14 01:13,The Beatles,I Me Mine - Remastered 2009,14762
18248,2020-12-14 11:49,Traveling Wilburys,Rattled,3558
18249,2020-12-14 11:49,Traveling Wilburys,Heading For The Light,216693
18250,2020-12-14 11:52,Traveling Wilburys,Dirty World,209586
18251,2020-12-14 11:56,Traveling Wilburys,Heading For The Light,216693
18252,2020-12-14 11:58,Traveling Wilburys,Congratulations,128257
18253,2020-12-14 12:08,George Harrison,When We Was Fab - Remastered 2004,472749
18254,2020-12-14 12:14,George Harrison,When We Was Fab - Remastered 2004,239853
18255,2020-12-14 12:15,George Harrison,When We Was Fab - Remastered 2004,71719
18256,2020-12-14 12:16,George Harrison,Dark Sweet Lady - Remastered 2004,44977
18257,2020-12-14 16:50,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",3390
18258,2020-12-14 16:50,Johann Sebastian Bach,"The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846",2370
18259,2020-12-14 16:50,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude",4120
18260,2020-12-14 16:50,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Aria",4420
18261,2020-12-14 16:50,Johann Sebastian Bach,"Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga",2980
18262,2020-12-14 16:50,George Harrison,Don't Let Me Wait Too Long,119710
18263,2020-12-14 16:51,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",2710
18264,2020-12-14 16:51,Víkingur Ólafsson,For Jóhann,5500
18265,2020-12-14 16:51,Johann Sebastian Bach,"Organ Sonata No. 4, BWV 528: 2. Andante [Adagio] (Transcr. by August Stradal)",4990
18266,2020-12-14 17:35,Traveling Wilburys,Handle With Care,520
18267,2020-12-14 17:36,Traveling Wilburys,Dirty World,28840
18268,2020-12-14 17:40,George Harrison,Devil's Radio - Remastered 2004,9426
18269,2020-12-14 17:40,George Harrison,When We Was Fab - Remastered 2004,239853
18270,2020-12-14 17:44,Traveling Wilburys,Heading For The Light,216693
18271,2020-12-14 17:47,George Harrison,All Those Years Ago - Remastered 2004,227320
18272,2020-12-14 18:05,George Harrison,All Those Years Ago - Remastered 2004,119445
18273,2020-12-14 19:01,The Beatles,In My Life - Remastered 2009,3390
18274,2020-12-14 19:01,Pink Floyd,Time - 2011 Remastered Version,1330
18275,2020-12-14 19:01,John Lennon,Beautiful Boy (Darling Boy) - Remastered 2010,245693
18276,2020-12-14 19:01,Elton John,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,17900
18277,2020-12-14 19:01,The Beatles,The Long And Winding Road - Remastered 2009,5753
18278,2020-12-14 19:49,George Harrison,Give Me Love (Give Me Peace On Earth),11910
18279,2020-12-14 20:50,George Harrison,Don't Let Me Wait Too Long,176973
18280,2020-12-14 20:54,Fleetwood Mac,Little Lies - 2017 Remaster,221053
18281,2020-12-14 20:54,The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",1173
18282,2020-12-14 20:59,Wings,Band On The Run - Remastered 2010,313026
18283,2020-12-14 21:05,Dire Straits,Sultans Of Swing,348400
18284,2020-12-14 22:30,Elton John,Teacher I Need You,249866
18285,2020-12-14 22:33,Yusuf / Cat Stevens,Wild World,200173
18286,2020-12-14 22:34,Pink Floyd,Brain Damage - 2011 Remastered Version,8193
18287,2020-12-14 22:34,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,1670
18288,2020-12-14 22:41,John Lennon,Beautiful Boy (Darling Boy) - Remastered 2010,245693
18289,2020-12-14 22:41,The Beatles,She's Leaving Home - Remastered 2009,33646
18290,2020-12-14 22:45,Traveling Wilburys,Heading For The Light,206270
18291,2020-12-14 23:27,George Harrison,Love Comes To Everyone - Remastered 2004,79551
18292,2020-12-14 23:30,George Harrison,All Those Years Ago - Remastered 2004,227320
18293,2020-12-15 00:01,John Lennon,Beautiful Boy (Darling Boy) - Remastered 2010,3242
18294,2020-12-15 00:01,The Beatles,The Long And Winding Road - Remastered 2009,1045
18295,2020-12-15 00:01,Fleetwood Mac,I Don't Want to Know - 2004 Remaster,2005
18296,2020-12-15 00:01,Fleetwood Mac,I Don't Want to Know - 2004 Remaster,1066
18297,2020-12-15 00:04,The Beatles,I Me Mine - Remastered 2009,145586
18298,2020-12-15 00:04,Dire Straits,Once Upon A Time In The West,5721
18299,2020-12-15 00:04,The Beatles,She's Leaving Home - Remastered 2009,4736
18300,2020-12-15 00:04,The Beatles,Yellow Submarine - Remastered 2009,1343
18301,2020-12-15 00:14,George Harrison,Don't Let Me Wait Too Long,176973
18302,2020-12-15 00:16,Creedence Clearwater Revival,Fortunate Son,140773
18303,2020-12-15 00:18,The Beatles,Eleanor Rigby - Remastered 2009,126533
18304,2020-12-15 00:19,Elton John,Indian Sunset,789
18305,2020-12-15 00:19,Elton John,Candle In The Wind - Remastered 2014,874
18306,2020-12-15 00:19,Led Zeppelin,Good Times Bad Times - 1993 Remaster,1130
18307,2020-12-15 00:19,Fleetwood Mac,The Chain - 2004 Remaster,1002
18308,2020-12-15 00:19,Fleetwood Mac,I'm so Afraid,19969
18309,2020-12-15 00:19,The Beatles,Twist And Shout - Remastered 2009,1130
18310,2020-12-15 00:19,Queen,Princes Of The Universe - Remastered 2011,1024
18311,2020-12-15 00:19,The Beach Boys,Heroes and Villains (Stereo),831
18312,2020-12-15 00:19,Electric Light Orchestra,Mr. Blue Sky,874
18313,2020-12-15 00:19,The Rolling Stones,Brown Sugar - 2009 Mix,1215
18314,2020-12-15 00:19,Dire Straits,Lady Writer,789
18315,2020-12-15 00:23,Yusuf / Cat Stevens,Father And Son,221000
18316,2020-12-15 00:25,Paul Simon,The Boy In the Bubble,167086
18317,2020-12-15 10:21,Traveling Wilburys,Heading For The Light,216693
18318,2020-12-15 10:25,Traveling Wilburys,Congratulations,874
18319,2020-12-15 10:25,Traveling Wilburys,Tweeter And The Monkey Man,233153
18320,2020-12-15 10:25,Traveling Wilburys,Not Alone Any More,17151
18321,2020-12-15 14:34,Traveling Wilburys,Heading For The Light,469
18322,2020-12-15 14:38,Traveling Wilburys,Heading For The Light,216693
18323,2020-12-15 14:44,The Beatles,Let It Be - Remastered 2009,80171
18324,2020-12-15 19:47,Traveling Wilburys,Heading For The Light,62870
18325,2020-12-15 21:53,Traveling Wilburys,Heading For The Light,146060
18326,2020-12-15 21:56,John Lennon,Imagine - Remastered 2010,187866
18327,2020-12-15 22:23,The Smiths,A Rush and a Push and the Land Is Ours - 2011 Remaster,830
18328,2020-12-15 22:23,Electric Light Orchestra,Across the Border,800
18329,2020-12-15 22:23,The Beatles,Twist And Shout - Remastered 2009,17833
18330,2020-12-15 22:23,John Lennon,God - Remastered 2010,870
18331,2020-12-15 22:24,T. Rex,Monolith,12810
18332,2020-12-15 22:27,Elton John,Daniel,750
18333,2020-12-15 22:27,John Lennon,God - Remastered 2010,10616
18334,2020-12-15 22:27,George Harrison,Don't Let Me Wait Too Long,176973
18335,2020-12-15 22:31,Derek & The Dominos,Layla,15260
18336,2020-12-15 22:31,The Beatles,While My Guitar Gently Weeps - Remastered 2009,217330
18337,2020-12-15 22:31,Stevie Nicks,Edge of Seventeen - 2016 Remaster,690
18338,2020-12-15 23:20,George Harrison,Don't Let Me Wait Too Long,176973
18339,2020-12-15 23:21,George Harrison,The Light That Has Lighted The World,9278
18340,2020-12-15 23:25,George Harrison,When We Was Fab - Remastered 2004,239853
18341,2020-12-15 23:28,George Harrison,Got My Mind Set On You - Remastered 2004,234653
18342,2020-12-15 23:52,George Harrison,This Is Love - Remastered 2004,49591
18343,2020-12-15 23:58,George Harrison,When We Was Fab - Remastered 2004,221269
18344,2020-12-15 23:59,George Harrison,I'd Have You Anytime - Remastered 2014,11840
18345,2020-12-16 00:02,George Harrison,All Those Years Ago - Remastered 2004,222058
18346,2020-12-16 00:03,George Harrison,Don't Let Me Wait Too Long,55477
18347,2020-12-16 00:04,George Harrison,Beware Of Darkness - 1st Version Recorded At Abbey Road / Remastered 2014,24458
18348,2020-12-16 00:04,George Harrison,Apple Scruffs - Remastered 2014,16714
18349,2020-12-16 00:05,George Harrison,Plug Me In - Remastered 2014,4138
18350,2020-12-16 00:05,George Harrison,Out Of The Blue - Remastered 2014,4511
18351,2020-12-16 00:05,George Harrison,Beware Of Darkness - Remastered 2014,12693
18352,2020-12-16 00:05,George Harrison,All Things Must Pass - Remastered 2014,991
18353,2020-12-16 00:05,George Harrison,Thanks For The Pepperoni - Remastered 2014,1546
18354,2020-12-16 00:05,George Harrison,Awaiting On You All - Remastered 2014,757
18355,2020-12-16 00:05,George Harrison,I Remember Jeep - Remastered 2014,7477
18356,2020-12-16 00:05,George Harrison,Hear Me Lord - Remastered 2014,39360
18357,2020-12-16 00:06,George Harrison,Awaiting On You All - Remastered 2014,70186
18358,2020-12-16 00:49,Elton John,Take Me To The Pilot,20003
18359,2020-12-16 00:49,George Harrison,What Is Life - Remastered 2014,184883
18360,2020-12-16 08:50,Elton John,Take Me To The Pilot,226626
18361,2020-12-16 08:50,Elton John,Your Song,19870
18362,2020-12-16 08:53,George Harrison,Don't Let Me Wait Too Long,176973
18363,2020-12-16 08:54,Paul Simon,The Boy In the Bubble,48660
18364,2020-12-16 08:58,Led Zeppelin,D'yer Mak'er - Remaster,19102
18365,2020-12-16 08:58,George Harrison,When We Was Fab - Remastered 2004,239853
18366,2020-12-16 09:02,The Beatles,Two Of Us - Remastered 2009,216813
18367,2020-12-16 09:06,George Harrison,The Light That Has Lighted The World,2496
18368,2020-12-16 09:06,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,704
18369,2020-12-16 09:06,Electric Light Orchestra,Turn to Stone,229093
18370,2020-12-16 09:06,Fleetwood Mac,Go Your Own Way - 2004 Remaster,767
18371,2020-12-16 09:06,Procol Harum,A Whiter Shade of Pale - Original Single Version,704
18372,2020-12-16 09:06,The Rolling Stones,Wild Horses - 2009 Mix,12015
18373,2020-12-16 09:06,Queen,Bohemian Rhapsody - Remastered 2011,831
18374,2020-12-16 09:06,Yusuf / Cat Stevens,Wild World,1194
18375,2020-12-16 09:07,Dire Straits,Walk Of Life,76138
18376,2020-12-16 09:12,Pink Floyd,Brain Damage - 2011 Remastered Version,2495
18377,2020-12-16 09:12,Electric Light Orchestra,Evil Woman,269840
18378,2020-12-16 09:12,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,1173
18379,2020-12-16 09:12,Led Zeppelin,Kashmir - Remaster,11708
18380,2020-12-16 09:16,Fleetwood Mac,Everywhere - 2017 Remaster,226653
18381,2020-12-16 10:03,Elton John,Your Song,219673
18382,2020-12-16 10:06,Blondie,One Way Or Another,5369
18383,2020-12-16 10:06,The Beatles,And I Love Her - Remastered 2009,149693
18384,2020-12-16 10:08,The Beatles,You've Got To Hide Your Love Away - Remastered 2009,129120
18385,2020-12-16 10:11,The Zombies,Hung Up On A Dream - Mono Version,181733
18386,2020-12-16 10:11,George Harrison,What Is Life - Remastered 2014,3477
18387,2020-12-16 10:11,Yusuf / Cat Stevens,Morning Has Broken,26706
18388,2020-12-16 10:15,Paul McCartney,Maybe I’m Amazed - Remastered 2011,229826
18389,2020-12-16 10:19,John Lennon,Beautiful Boy (Darling Boy) - Remastered 2010,245693
18390,2020-12-16 10:22,Elton John,Goodbye Yellow Brick Road - Remastered 2014,192826
18391,2020-12-16 10:26,Electric Light Orchestra,Livin' Thing,212306
18392,2020-12-16 10:29,Fleetwood Mac,Landslide,199493
18393,2020-12-16 10:32,The Beatles,Yellow Submarine - Remastered 2009,158880
18394,2020-12-16 10:35,The Smiths,A Rush and a Push and the Land Is Ours - 2011 Remaster,183013
18395,2020-12-16 10:39,Fleetwood Mac,I'm so Afraid,262533
18396,2020-12-16 10:43,John Lennon,Out The Blue - Remastered 2010,202706
18397,2020-12-16 10:46,George Harrison,Run Of The Mill - Remastered 2014,171693
18398,2020-12-16 10:48,The Beatles,Girl - Remastered 2009,151720
18399,2020-12-16 10:50,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
18400,2020-12-16 10:58,The Beatles,Hey Jude - Remastered 2015,425653
18401,2020-12-16 11:02,Electric Light Orchestra,Sweet Talkin' Woman,229866
18402,2020-12-16 11:06,Traveling Wilburys,Heading For The Light,216693
18403,2020-12-16 11:09,Traveling Wilburys,End Of The Line,209520
18404,2020-12-16 11:16,Pink Floyd,Time - 2011 Remastered Version,413947
18405,2020-12-16 11:20,Fleetwood Mac,Dreams - 2004 Remaster,257800
18406,2020-12-16 11:25,Fleetwood Mac,Rhiannon,252773
18407,2020-12-16 11:26,Lou Reed,Walk On the Wild Side,87387
18408,2020-12-16 11:31,Elton John,Honky Cat,313026
18409,2020-12-16 11:36,Frank Sinatra,That's Life,447
18410,2020-12-16 11:36,Justin Bieber,That Should Be Me,917
18411,2020-12-16 11:36,Eagles,Hotel California - 2013 Remaster,258185
18412,2020-12-16 11:39,Frank Sinatra,That's Life,1644
18413,2020-12-16 11:39,Frank Sinatra,That's Life,187040
18414,2020-12-16 11:39,Harry James,All Or Nothing At All,16853
18415,2020-12-16 11:39,Frank Sinatra,Bang Bang (My Baby Shot Me Down),21696
18416,2020-12-16 11:47,Elton John,"Take Me To The Pilot - Live From Madison Square Garden, USA/1974",360426
18417,2020-12-16 11:48,Elton John,"Take Me To The Pilot - Live From Madison Square Garden, USA/1974",17983
18418,2020-12-16 11:48,Elton John,Burn Down The Mission - Live At The Royal Festival Hall,8991
18419,2020-12-16 11:48,Elton John,"Bennie And The Jets - Live From Madison Square Garden, USA/1974",2165
18420,2020-12-16 11:48,Elton John,"Whatever Gets You Thru The Night - Live From Madison Square Garden, USA/1974",9861
18421,2020-12-16 11:51,Elton John,"I Saw Her Standing There - Live From Madison Square Garden, USA/1974",170784
18422,2020-12-16 11:53,George Harrison,"Here Comes The Sun - Live In Japan, 1991 / 2004 Mix",23071
18423,2020-12-16 11:56,Elton John,"Bennie And The Jets - Live From Madison Square Garden, USA/1974",3198
18424,2020-12-16 11:56,Elton John,"Whatever Gets You Thru The Night - Live From Madison Square Garden, USA/1974",280226
18425,2020-12-16 12:43,Elton John,"Lucy In The Sky With Diamonds - Live From Madison Square Garden, USA/1974",356245
18426,2020-12-16 12:44,Elton John,"Bennie And The Jets - Live From Madison Square Garden, USA/1974",16821
18427,2020-12-16 12:48,Electric Light Orchestra,Livin' Thing,4222
18428,2020-12-16 12:48,George Harrison,When We Was Fab - Remastered 2004,239853
18429,2020-12-16 12:51,George Harrison,All Those Years Ago - Remastered 2004,227320
18430,2020-12-16 12:53,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
18431,2020-12-16 12:58,Dire Straits,Sultans Of Swing,261450
18432,2020-12-16 13:07,Frank Sinatra,"Theme From New York, New York",86229
18433,2020-12-16 13:10,George Harrison,When We Was Fab - Remastered 2004,234026
18434,2020-12-16 13:11,Fleetwood Mac,Tango in the Night - 2017 Remaster,1173
18435,2020-12-16 13:11,The Rolling Stones,Wild Horses - 2009 Mix,1280
18436,2020-12-16 13:18,Electric Light Orchestra,Evil Woman,267989
18437,2020-12-16 13:19,Traveling Wilburys,Heading For The Light,216693
18438,2020-12-16 13:24,Led Zeppelin,Stairway to Heaven - Remaster,9860
18439,2020-12-16 13:24,Wings,Band On The Run - Remastered 2010,313026
18440,2020-12-16 13:28,Yusuf / Cat Stevens,Father And Son,221000
18441,2020-12-16 13:30,The Beatles,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009,122893
18442,2020-12-16 13:32,George Harrison,When We Was Fab - Remastered 2004,215899
18443,2020-12-16 13:33,The Beach Boys,God Only Knows - Remastered,172960
18444,2020-12-16 13:35,The Beatles,Twist And Shout - Remastered 2009,155226
18445,2020-12-16 13:39,George Harrison,The Light That Has Lighted The World,210533
18446,2020-12-16 13:42,The Beatles,A Hard Day's Night - Remastered 2009,154200
18447,2020-12-16 13:45,The Beatles,Tomorrow Never Knows - Remastered 2009,179546
18448,2020-12-16 13:48,Blondie,Call Me,212600
18449,2020-12-16 13:52,Dire Straits,Lady Writer,224666
18450,2020-12-16 13:59,The Beatles,Don't Let Me Down - Remastered 2009,427216
18451,2020-12-16 14:04,The Beatles,While My Guitar Gently Weeps - Remastered 2009,285000
18452,2020-12-16 14:06,The Beatles,"Here, There And Everywhere - Remastered 2009",144880
18453,2020-12-16 14:09,The Beatles,With A Little Help From My Friends - Remastered 2009,164106
18454,2020-12-16 14:20,Elton John,Funeral For A Friend / Love Lies Bleeding - Remastered 2014,666571
18455,2020-12-16 14:23,Fleetwood Mac,Landslide,199493
18456,2020-12-16 14:32,Pink Floyd,Money - 2011 Remastered Version,378304
18457,2020-12-16 14:38,Elton John,Honky Cat,313026
18458,2020-12-16 14:41,The Beatles,I Saw Her Standing There - Remastered 2009,173946
18459,2020-12-16 14:45,Dire Straits,Down To The Waterline,241906
18460,2020-12-16 14:50,Elton John,All The Girls Love Alice - Remastered 2014,308353
18461,2020-12-16 14:54,Elton John,Take Me To The Pilot,226626
18462,2020-12-16 14:56,The Beatles,Savoy Truffle - Remastered 2009,174466
18463,2020-12-16 15:00,The Beatles,Lucy In The Sky With Diamonds - Remastered 2009,208466
18464,2020-12-16 15:03,Elton John,Goodbye Yellow Brick Road - Remastered 2014,192826
18465,2020-12-16 15:07,Electric Light Orchestra,Shangri-La,248630
18466,2020-12-16 15:12,George Harrison,My Sweet Lord - Remastered 2014,281226
18467,2020-12-16 15:16,George Harrison,Give Me Love (Give Me Peace On Earth),215693
18468,2020-12-16 15:18,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
18469,2020-12-16 15:21,John Lennon,Only People - Remastered 2010,208706
18470,2020-12-16 15:27,Dire Straits,Sultans Of Swing,348400
18471,2020-12-16 15:31,Fleetwood Mac,Tango in the Night - 2017 Remaster,242880
18472,2020-12-16 15:43,Dire Straits,Money For Nothing,510933
18473,2020-12-16 15:50,Derek & The Dominos,Layla,423840
18474,2020-12-16 15:50,Elton John,Candle In The Wind - Remastered 2014,710
18475,2020-12-16 15:50,Stevie Nicks,Edge of Seventeen - 2016 Remaster,710
18476,2020-12-16 15:50,Fleetwood Mac,Songbird - 2004 Remaster,15186
18477,2020-12-16 15:55,Pink Floyd,Wish You Were Here - 2011 Remastered Version,334743
18478,2020-12-16 15:59,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",188960
18479,2020-12-16 16:01,Dire Straits,Once Upon A Time In The West,158666
18480,2020-12-16 16:02,The Beatles,Because - Take 1 / Instrumental,63790
18481,2020-12-16 16:03,The Beatles,Penny Lane - Take 6 / Instrumental,13170
18482,2020-12-16 16:03,The Beatles,"Within You, Without You - Instrumental / Anthology 2 Version",5080
18483,2020-12-16 16:06,The Beatles,She's Leaving Home - Take 1 / Instrumental,229120
18484,2020-12-16 16:08,The Beatles,Something - Take 39 / Instrumental / Strings Only,111140
18485,2020-12-16 16:12,The Beatles,Golden Slumbers / Carry That Weight - Take 17 / Instrumental / Strings & Brass Only,197266
18486,2020-12-16 16:12,The Beatles,Because - Take 1 / Instrumental,33903
18487,2020-12-16 16:38,The Beatles,You Never Give Me Your Money - 2019 Mix,242666
18488,2020-12-16 16:40,The Beatles,Sun King - 2019 Mix,146333
18489,2020-12-16 16:41,The Beatles,Mean Mr Mustard - 2019 Mix,66466
18490,2020-12-16 16:43,The Beatles,Polythene Pam - 2019 Mix,72800
